467501,MIRACOIL HILTON SUITE DREAMS,2410
2125050101,SERTA PERFECT SLEEPER KLEINMON PT,1265
2115020101,BACK THERAPY,1265
2914010011,MOCHE,910
265325,DORMIDITA POLIALGODON ACOLCHADO,1260
2917010002,MOCHE,2615
4126040401,SIMMONS BLACK NAPA PT,1900
267202,NATURE,1070
2125020301,BOTANIA,1260
2843A9,AERO AIRFRESH ADVANCE,1260
267502,NATURE,2410
2116030291,COOL,1900
284252,NATURE EURO SOYA POCKET,1130
2917020098,NATURE EURO SOYA POCKET,2415
466401,ICOMFORT GUIDANCE,1895
266447,DRIMER FUTURPEDIC,1895
2116020101,BACK THERAPY,1895
2114030501,NEO,1210
267347,POCKET LATEX,1260
458246,OMEGA,1060
284340,IBIZA,1255
267353,REAL PT,1255
458546,OMEGA,2225
267421,BARI,1890
267546,OMEGA,2500
2911020002,FIRM,510
2126020201,PURE FRESH,1880
267246,OMEGA,1260
2115011301,REAL REPOSE,1255
2915020011,FIRM,1250
458296,OMEGA PT,1230
2125020291,PURE FRESH,1250
284311,AYLLU APU,1250
458596,OMEGA PT,2370
2126050201,SERTA PERFECT SLEEPER WESBOROUGH PT,1880
267596,OMEGA PT,2235
266420,ACTIPRO,1875
267296,OMEGA PT,1000
2125023201,PREMIUM POCKET,1245
458302,DI BIANCO,1245
267241,ORION,1000
2115021701,GALAXY,1245
267394,VALENCIA PT,1245
284040-2,IBIZA III,505
267541,ORION,2435
267493,GEMINIS PT,1875
267291,ORION PT,900
2915020017,ACQUA VISCOELASTIC,1240
284312,ECONOMICO OUTLET,1240
267591,ORION PT,2315
2844B1,QUBO COOL MAX,1875
2914030003,OXYGEN,1130
2917030001,OXYGEN,2245
284451,TERRA COTTON FRESH,1875
284347,TERRA COTTON,1240
2114030601,OZONO,1020
2125041001,SIMMONS NIGHTFALL RECHARGE PT,1235
2117030691,OZONO,2525
2116022201,LATEX ACTIPRO,1870
2914010013,PARACAS,800
2915030002,FIT,1235
2917010004,PARACAS,2465
284463,WARI RUNA,1870
2114020801,PLAYA,810
284307,WARI MOCHE,1235
2842B6,POCKET ANTISTRESS,860
2915210008,ZENNA,1235
2845B6,POCKET ANTISTRESS,2565
265429,SUPER FOAM JACKARD,1865
267248,POCKET DREAM,850
26532B,SUPER FOAM DRILL,1230
4135050201,SERTA GUIDANCE,1230
267548,POCKET DREAM,2650
458420,POCKET SIMMONS ST. CHAPELLE,1865
2125023391,PRO RUNNER ACTIBIO,1225
458550,POCKET ICOMFORT HYBRID OBSERVER,2600
2126040901,SIMMONS BEAUTYREST WORLD CLASS PT,1855
267247,POCKET LATEX,1280
2115010791,ATOM,1225
267547,POCKET LATEX,2665
2126040401,SIMMONS BEAUTYREST FELICITY,1850
284202,POCKET RAICES CARAL,1130
284373,FIRENZE FRESH,1225
284502,POCKET RAICES CARAL,2655
2844B2,ACQUA CIRCULACION II,1850
284204,POCKET RAICES NAZCA,910
2843A4,ACQUA CIRCULACION,1220
284504,POCKET RAICES NAZCA,2630
2916010005,PARACAS,1850
284203,POCKET RAICES SIPAN,820
2843C8,DRIMER PRO RUNNER ACTIBIO,1220
284503,POCKET RAICES SIPAN,2255
284426,PRATO,1850
267451,PRINCE PT,1850
267249,POCKET VISCO,1280
2125030701,DREAM,1215
267549,POCKET VISCO,2270
2664AC,FIAMMA THERMOCONTROL,1840
458248,POLISEDA GALAXY,830
2915010019,SIPAN,1215
2843C6,DRIMER ANTISTRESS,1215
458298,POLISEDA PT,1280
2115021101,DRIMER FRESH,1215
284040-1,IBIZA II,495
267014,MICKEY PRINCESITAS,475
458345,TC MERCURY,1215
284226,PRATO,960
2915010011,MOCHE,1210
2116040101,SIMMONS BEAUTYSLEEP,1840
284526,PRATO,2535
267341,ORION,1210
267545,PREMIUM,2350
26542D,ELASTIC FOAM POLIALGODON,1835
2131010901,ELASTIC FOAM DRILL,465
4915040002,SIMMONS - SIGNATURE RECHARGE,1210
2914010006,PRINCE,960
26533E,ELASTIC FOAM DRILL,1205
267041,ORION,460
267501,PRINCE,2610
2146022301,ANTIACAROS,1835
267251,PRINCE PT,910
4125041501,SIMMONS LUXURY COLLECTION TOP,1200
267351,PRINCE PT,1200
267551,PRINCE PT,2305
2126040601,SIMMONS BEAUTYREST RECHARGE,1830
267254,PT,870
4915040005,SIMMONS - WESTBURY RECHARGE,1200
284325,TRAVEL HOTELERO STANDARD IGNIFUGO,1200
267554,PT,2570
2916020015,SILVER,1830
284291,QUANTUM,890
26515L,DRILL,1195
26516K,ZENTRIX X,1190
2917030801,QUANTUM,2610
2126030701,DREAM,1825
2842C3,QUBO ALOE VERA,810
458196,OMEGA PT,1185
2916020012,LATEX SILVER,1825
4122041101,SIMMONS SWEET SLEEPER EVERNU,1180
2114030901,QUBO ANTISTRESS,1070
2112030601,OZONO,1180
2117030901,QUBO ANTISTRESS,2490
267456,DESPERTARES,1825
2842B1,QUBO COOL MAX,850
284196,TECHNODREAM ENERGY,1170
2845B1,QUBO COOL MAX,2590
267478,FIRENZE COOL MAX PT,1825
2914010014,QUIPU,1190
2112020601,5 ESTRELLAS,1160
267253,REAL PT,830
2132020101,ANTISTRESS,1160
267126,FLORENCIA,1155
267553,REAL PT,2570
284407,WARI MOCHE,1825
2114011301,REAL REPOSE,1180
2112030801,QUANTUM,1155
2117011301,REAL REPOSE,2365
2844C8,DRIMER PRO RUNNER ACTIBIO,1820
2914010016,RUNA,910
284126,PRATO,1150
284447,TERRA COTTON,1820
2132023703,TERRA COTTON,1150
2914210009,SAN MARINO PT,840
267121,BARI,1145
267574,SAN MARINO PT,2210
284442,XEON,1820
267225,SAN REMO,820
26512C,SUPER FOAM JACKARD,1140
26514F,GEMINIS JACKARD,1140
267525,SAN REMO,2350
26548N,TERRA COTTON,1815
284109,AYLLU TAMBO,1130
2117050201,SERTAPEDIC NEW WAITROSE,2420
2916010003,MOCHE,1815
2114050101,SERTAPEDIC WAITROSE,1040
267148,POCKET DREAM,1130
2117050101,SERTAPEDIC WAITROSE,2590
458433,SIMMONS BEAUTY REST - HEAVENLY EVERNU WESTIN,1810
267242,SEVILLA,1050
458101,ACQUA C/POLISEDA,1125
267196,OMEGA PT,1120
2131020001,IMPERMEABLE,440
267542,SEVILLA,2350
2844S2,SIMMONS WORLD CLASS JAELYN LUX FIRM,1810
267292,SEVILLA PT,920
458147,JACKARD GALAXY,1120
284145,HOTELERO 4 ESTRELLAS,1115
267592,SEVILLA PT,2495
284408,WARI VICUS,1810
2914020016,SILVER,1020
284101,SITE,1115
2917020009,SILVER,2445
2845B4,SILVER,2210
4136050291,SERTA GUIDANCE,1805
267448,POCKET DREAM,1805
2844S6,SIMMONS BEAUTYREST FELICITY,1800
284493,TECHNODREAM OZONO,1800
284143,ZENTRIX,1110
458197,JACKARD GALAXY PT,1110
2664AK,FLEXICUP,1795
267178,FIRENZE COOL MAX PT,1105
284472,VISCOELASTIC POCKET PT,1795
458523,SIMMONS BEAUTY REST - BLACK GABRIELA,2505
2146020491,DRIMER ZEN,1790
458524,SIMMONS BEAUTY REST - FELICITY RECHARGE,2375
2664A7,TERRA LATEX FRESH,1790
458530,SIMMONS BEAUTY REST - HARMONY HILTON,2500
4585300002,SIMMONS BEAUTY REST - HARMONY HILTON,2450
284496,TECHNODREAM ENERGY,1790
458528,SIMMONS BEAUTY REST - HEAVENLY,2435
267433,ZENNA POCKET,1790
458533,SIMMONS BEAUTY REST - HEAVENLY EVERNU WESTIN,2615
4916040017,SIMMONS JAELYN LUX P/T,1785
284106,WARI KUELAP,1100
458526,SIMMONS BEAUTY REST - RECHARGE,2620
2844A2,AERO AROMATERAPIA,1780
458532,SIMMONS BEAUTY REST - SHERATON FOUR POINTS,2260
2112020401,3 ESTRELLAS,1100
458529,SIMMONS BEAUTY REST - SHERATON SWEET SLEEPER EURO,2650
2841B7,TERRA BAMBOO,1095
267143,GEMINIS,1095
458521,SIMMONS BEAUTY REST - TRUE ENERGY ADVANCE,2575
2844080002,DRIMER GEMINIS,1780
458148,POLISEDA GALAXY,1085
458542,SIMMONS BEAUTY REST ALOFT ET - WITH EVERNU,2520
4916040007,SIMMONS - BLACK GABRIELA,1780
2841A3,QUBO ANTISTRESS,1085
458531,SIMMONS BEAUTY REST HYDE PFIBRA PLUSH 180 X 200,2330
2912020003,FIRM,1085
458541,SIMMONS BEAUTY REST LUXURY - COLLECTION TOP,2610
4585410002,SIMMONS BEAUTY REST LUXURY - COLLECTION TOP V/2,2280
267181,ZENNA PT,1085
2912010001,MOCHE,1070
2845S1,SIMMONS BEAUTYREST AUDRINA LUX FIRM,2275
2844A6,TERRA SOYAMBOO,1780
458539,SIMMONS BEAUTYREST BLACK EVIE PLUSH LUX FIRM,2680
4916041701,SIMMONS - RECHARGE,1775
26512E,ELASTIC FOAM DRILL,1065
2845S6,SIMMONS BEAUTYREST FELICITY,2200
2916030002,OXYGEN,1770
284499,TECHNODREAM COOL,1770
26512B,SUPER FOAM DRILL,1065
2845S4,SIMMONS BEAUTYREST PT AUDRINA LUX FIRM,2570
2126040591,SIMMONS BEAUTYREST HYBRID,1765
284415,CONTINENTAL LORD REPOSE,1765
2112010701,ATOM,1060
2117040101,SIMMONS BEAUTYSLEEP,2600
26544F,GEMINIS JACKARD,1760
2126023201,PREMIUM POCKET,1760
2844B3,ACTIPRO,1760
2116050201,SERTAPEDIC NEW WAITROSE,1760
267491,ORION PT,1755
458421,SIMMONS BEAUTY REST - TRUE ENERGY ADVANCE,1755
2112021801,GEMINIS,1055
2845S3,SIMMONS HYBRID MARLEE PLUS,2580
265125,DORMIDITA POLIALGODON ACOLCHADO,1040
458442,SIMMONS BEAUTY REST ALOFT ET - WITH EVERNU,1755
265128,SUPER FOAM DRILL,1035
2845S2,SIMMONS WORLD CLASS JAELYN LUX FIRM,2545
2126020401,ACQUA VISCO,1750
284193,TECHNODREAM OZONO,1035
2845S5,SIMMONS WORLD CLASS PT JAELYN LUX FIRM,2310
2126040301,SIMMONS BEAUTYREST CHAPELLE PLUSH,1750
2114011501,SIR REPOSE,930
2112030101,BREEZE,1035
2111023601,TERRA BAMBOO,435
2914010009,SITE,980
284146,HOTELERO 3 ESTRELLAS,1025
267107,VERDUM,1020
2114021001,STAR WARS,1050
284141,HOTELERO 7 ESTRELLAS,1015
2914010018,TAMBO,1150
267191,ORION PT,1015
284009,AYLLU TAMBO,430
267273,TARENTO PT,1210
267102,NATURE,1010
284195,TECHNODREAM OXYGEN,1010
267573,TARENTO PT,2490
2116021301,ANTARES,1750
458245,TC MERCURY,1270
267108,BAVENO,1005
458295,TC MERCURY PT,1080
2112021301,ANTARES,995
458249,TC POLISEDA ECONOMICO,820
458299,TC POLUX,1120
26513A,SUPER FOAM POLIALGODON,990
284292,TECHNODREAM BREEZE,880
267192,SEVILLA PT,985
267194,VALENCIA PT,980
284299,TECHNODREAM COOL,1240
26513D,ELASTIC FOAM POLIALGODON,975
4916040003,SIMMONS AUDRINA LUXURY FIRM,1745
284296,TECHNODREAM ENERGY,970
267156,DESPERTARES PT,970
267145,PREMIUM,960
284596,TECHNODREAM ENERGY,2255
2126024801,DRIMER LATEX TENCEL,1745
284297,TECHNODREAM FIT,950
267125,SAN REMO,960
284294,TECHNODREAM GRAVITY,810
284125,TRAVEL HOTELERO STANDARD IGNIFUGO,960
284594,TECHNODREAM GRAVITY,2255
267402,NATURE,1745
284298,TECHNODREAM NEO,1270
26516K0002,DRIMER OMEGA,955
284295,TECHNODREAM OXYGEN,960
267101,PRINCE,945
284108,WARI VICUS,945
284595,TECHNODREAM OXYGEN,2585
2844A8,ACQUA CIRCULACION ADVANCE,1740
284293,TECHNODREAM OZONO,910
267141,ORION,935
266117,CIC,930
284593,TECHNODREAM OZONO,2475
2116021701,GALAXY,1740
2842C9,TECHNODREAM POCKET DREAM,830
267122,VESUBIO,930
2842A3,TECHNODREAM QUBO ANTISTRESS,1190
267153,REAL PT,920
284243,TECHNODREAM ZENTRIX,1260
267146,OMEGA,920
2912010004,VICUS,920
284248,TERRA ALOE VERA,830
267193,GEMINIS PT,910
265123,DORMIDITA NOTEX,905
284548,TERRA ALOE VERA,2300
4916040014,SIMMONS HYBRID MARLEE PLUSH,1735
2842B7,TERRA BAMBOO,1040
26514G,OMEGA JACKARD,900
266132,RIZZOLI,900
284040,IBIZA,415
2117023601,TERRA BAMBOO,2485
2116011201,LORD REPOSE,1735
284247,TERRA COTTON,980
265126,DIAGONAL POLIALGODON,900
2841A5-1,FIAMMA IGNIFUGO II,895
458047,JACKARD,405
284547,TERRA COTTON,2615
26542E,ELASTIC FOAM DRILL,1730
284251,TERRA COTTON FRESH,1230
265122,ECOLOGICO POLIALGODON,895
26512A,SUPER FOAM POLIALGODON X,895
284551,TERRA COTTON FRESH,2660
266446,DRIMER,1730
2842C1,TERRA LATEX ALOE VERA,800
265121,ECOLOGICO NOTEX,890
2845C1,TERRA LATEX ALOE VERA,2340
4916040004,SIMMONS AUDRINA LUXURY P/T,1725
2842A6,TERRA SOYAMBOO,1230
284144,HOTELERO 5 ESTRELLAS,880
2112040001,SIMMONS HOTELERO CAMA AUXILIAR,880
2845A6,TERRA SOYAMBOO,2590
2116021291,ALOE VERA,1725
284224,TRAVEL EXTRA HOTELERO IGNIFUGO,970
267180,FIRENZE VISCOELASTIC,875
284524,TRAVEL EXTRA HOTELERO IGNIFUGO,2210
284440,IBIZA,1725
265127,SUPER FOAM POLIALGODON,865
2912010002,TAMBO,855
284225,TRAVEL HOTELERO STANDARD IGNIFUGO,820
284149,FIAMMA ANTISTRESS,850
267177,FIRENZE ALOE VERA PT,850
267179,FIRENZE ANTISTRESS PT,840
2914010019,URPI,900
284151,TERRA COTTON FRESH,835
267294,VALENCIA PT,1240
284147,TERRA COTTON,835
2841A6,TERRA SOYAMBOO,830
267594,VALENCIA PT,2540
2126024001,VISCO CARBON,1720
284192,TECHNODREAM BREEZE,825
267239,VENETTO,970
2912010003,URPI,825
267142,SEVILLA,825
2914010097,VERDUM,920
267151,PRINCE PT,815
267222,VESUBIO,910
26518J,COOL MAX SUMMER,805
267173,TARENTO PT,795
2112021701,GALAXY,790
267522,VESUBIO,2200
284473,FIRENZE FRESH,1720
284223,VESUBIO II,910
284140,IBIZA,790
267174,SAN MARINO PT,785
2914010020,VICUS,800
284173,FIRENZE FRESH,780
2917010006,VICUS,2570
2126023401,PRO RUNNER OXYGEL,1715
2842B5,VISCO ANTISTRESS,1240
2841A5,FIAMMA IGNIFUGO,765
2845B5,VISCO ANTISTRESS,2580
4916040016,SIMMONS JAELYN LUXURY FIRM,1715
267234,VISCOELASTIC POCKET,1020
458102,DI BIANCO,765
267534,VISCOELASTIC POCKET,2310
2116030301,ENERGY,1715
284272,VISCOELASTIC POCKET PT,930
267154,PT,760
284572,VISCOELASTIC POCKET PT,2495
284449,FIAMMA ANTISTRESS,1715
284206,WARI KUELAP,1060
265129,SUPER FOAM JACKARD,760
284127,TRAVEL HOTELERO ORTOPEDICO,760
284506,WARI KUELAP,2635
2916010008,VICUS,1715
284207,WARI MOCHE,1270
284107,WARI MOCHE,750
284110,AYLLU URPI,750
284507,WARI MOCHE,2270
267449,POCKET VISCO,1710
284205,WARI PARACAS,1200
458143,DRIMER ZENTRIX,750
284505,WARI PARACAS,2290
2844C3,QUBO ALOE VERA,1710
284263,WARI RUNA,1170
265124,DORMIDITA POLIALGODON,745
458438,SIMMONS BR RECHARGE HYBRID MARLEE PLUSH,1710
284208,WARI VICUS,1230
267105,BELLISIMA AKTUAL,740
2841C4,DRIMER ALOE VERA,735
284508,WARI VICUS,2430
2664A3,ACQUA CIRCULACION,1705
458146,OMEGA,730
2112030301,ENERGY,730
2114031091,XEON,1220
284148,TERRA ALOE VERA,725
284542,XEON,2650
4916040012,SIMMONS HEAVENLY EVERNU WESTIN,1700
2112020501,4 ESTRELLAS,725
267581,ZENNA,2300
458440,SIMMONS BACK CARE NON FLIP,1700
267233,ZENNA POCKET,970
458103,TRAVEL HOTELERO,720
284521,ZENNA POCKET,2530
458436,SIMMONS BR RECHARGE WORLD CLASS JAELYN LUXURY,1700
267139,VENETTO,715
267281,ZENNA PT,830
284142,XEON,715
2112021201,ALOE VERA,705
2114031101,ZENTRIX,1010
266146,DRIMER,700
270263,ADRIANO,930
270363,ADRIANO,1030
270190,ADRIANO I,700
270290,ADRIANO I,1140
270390,ADRIANO I,1340
270340,AIRE,1465
270176,ALONSO,650
270276,ALONSO,765
270376,ALONSO,1340
2703AR,ALTA 001 PU,1660
2701AV,ALTA 002 CHENILLE,755
2702AW,ALTA 003 PU,1040
2703AW,ALTA 003 PU,1035
2702B5,ALTA 004 PU,960
2703B5,ALTA 004 PU,1510
2702AZ,ALTA 005 PU,835
2703AZ,ALTA 005 PU,1585
270199,AMERICA,920
270299,AMERICA,1310
270399,AMERICA,1445
270150,ANDRE,750
270250,ANDRE,1185
270350,ANDRE,1190
270153,ANELKA,620
270253,ANELKA,845
270353,ANELKA,1630
2211010301,ANKARA,605
2212010301,ANKARA,990
2213010301,ANKARA,1535
2701AF,ANTONELLA,910
2702AF,ANTONELLA,930
2703AF,ANTONELLA,1565
2701AY,ANTONELLA PU,670
2702AY,ANTONELLA PU,1335
2703AY,ANTONELLA PU,1125
2701BG,ARANXA,840
2702BG,ARANXA,1365
2703BG,ARANXA,1015
2701AN,ARIANA,730
2702AN,ARIANA,825
2703AN,ARIANA,1495
270247,ARSENAL,1315
270347,ARSENAL,1405
2701AE,FIBRAE,930
2702AE,FIBRAE,1095
2703AE,FIBRAE,1205
270161,ASTON,885
270261,ASTON,1005
270361,ASTON,1445
270165,ASTON 2,760
270365,ASTON 2,1075
270220,ATHENAS,1005
270320,ATHENAS,935
270126,BALI,690
270226,BALI,745
270326,BALI,1160
270103,BARI,855
270203,BARI,1075
270303,BARI,1295
270206,BAROLO,1235
270306,BAROLO,1430
270130,BELLA,935
270230,BELLA,860
270330,BELLA,1465
270138,BETTINA,995
270238,BETTINA,1395
270338,BETTINA,995
270110,BIANCA,840
270210,BIANCA,1030
270310,BIANCA,1490
270108,BRAXTON,790
270208,BRAXTON,1165
270308,BRAXTON,1490
270185,BRAXTON ARKANSAS,675
270285,BRAXTON ARKANSAS,995
270385,BRAXTON ARKANSAS,1340
2212010501,BRETANA,790
2213010501,BRETANA,1435
2211010591,BRETANA,995
2212012301,BRISAS,890
2213012301,BRISAS,1195
2211012301,BRISAS,810
2212012401,BRUNELLA,1040
2213012401,BRUNELLA,1660
2211012401,BRUNELLA,940
270159,CANAVARO,765
270259,CANAVARO,1335
270359,CANAVARO,1005
270170,CASILLAS,940
270270,CASILLAS,1095
270370,CASILLAS,1670
270246,CHELSEA,860
270346,CHELSEA,1120
2701A4,CHICAGO,865
2702A4,CHICAGO,1305
2703A4,CHICAGO,1290
270154,CONCA,750
270254,CONCA,870
270354,CONCA,1450
270193,CONTEMPO,915
270293,CONTEMPO,820
270393,CONTEMPO,1485
2701BE,DANICA,640
2702BE,DANICA,990
2703BE,DANICA,1685
2701AB,DEL PIERO,825
2702AB,DEL PIERO,1350
2703AB,DEL PIERO,1385
270135,DIDA,795
270235,DIDA,1385
270335,DIDA,920
270151,DIVO,690
270251,DIVO,885
270351,DIVO,1435
2701BN,DUAL,855
2702BN,DUAL,885
2703BN,DUAL,1615
2212010201,DUNIA,1320
2213010201,DUNIA,925
2701BP,DURHAM,925
2702BP,DURHAM,835
2703BP,DURHAM,1395
2701AX,ECONOMICO 001,865
2702AX,ECONOMICO 001,1215
2703AX,ECONOMICO 001,1115
2701B7,ECONOMICO VN-002,645
2702B7,ECONOMICO VN-002,925
2703B7,ECONOMICO VN-002,1525
2701B8,ECONOMICO VN-003,960
2702B8,ECONOMICO VN-003,895
2703B8,ECONOMICO VN-003,1310
270139,ELIZABETH,685
270239,ELIZABETH,715
270339,ELIZABETH,1525
2211013101,ESPFIBRAA,960
2212013101,ESPFIBRAA,1025
2213013101,ESPFIBRAA,1435
270141,ESTEFAN,710
270241,ESTEFAN,1110
2213013201,ESTEFAN,1295
2701AL,ESTEFAN II,600
2702AL,ESTEFAN II,925
2703AL,ESTEFAN II,1460
270195,FARFAN,945
270295,FARFAN,835
270395,FARFAN,1055
270266,FERRARI,795
270366,FERRARI,915
270114,FLORENCIA,830
270214,FLORENCIA,960
270314,FLORENCIA,1380
270118,FLORIDA,740
270218,FLORIDA,755
270318,FLORIDA,1155
270175,G&S,900
270275,G&S,1215
270375,G&S,955
270133,GENOVA,700
270233,GENOVA,780
270333,GENOVA,1675
2701A5,GENOVA I,685
2702A5,GENOVA I,1355
2703A5,GENOVA I,1480
270162,GHANA,790
270262,GHANA,1255
270362,GHANA,1160
270131,GIOVANA,815
270231,GIOVANA,875
270331,GIOVANA,1245
270124,GRANADA,960
270224,GRANADA,980
270324,GRANADA,1625
2701A3,GRECO,730
2702A3,GRECO,760
2703A3,GRECO,1100
270107,GSU,750
270207,GSU,745
270307,GSU,1650
270191,HAMBURG,935
270291,HAMBURG,1225
270391,HAMBURG,1250
270155,HENRY,835
270255,HENRY,700
270355,HENRY,1565
470201,HWCS - MOD SF-JN-1204-2,1050
270109,IMAN,795
270209,IMAN,950
270309,IMAN,1205
270197,IMAN PU,640
270297,IMAN PU,1165
270397,IMAN PU,1530
2701C2,JIME,780
2702C2,JIME,1205
2703C2,JIME,1500
270136,KAFU,915
270236,KAFU,730
270336,KAFU,1070
270194,KUBICA,830
270294,KUBICA,1100
270394,KUBICA,1585
270116,LAZIO,795
270316,LAZIO,1055
2702AD,LEONARD,1370
270137,LISBOA,915
270237,LISBOA,1085
270337,LISBOA,1420
270123,LORD,740
270223,LORD,855
270323,LORD,1300
270198,LYON,915
270398,LYON,1060
2212010191,LYON,1220
270112,MADRAS,740
270212,MADRAS,1200
2213013691,MADRAS,1415
270182,MADRAS PU,765
270282,MADRAS PU,1060
270382,MADRAS PU,1580
2701AH,MADRAS SD,935
2702AH,MADRAS SD,715
2703AH,MADRAS SD,1430
270113,MALAGA,600
270213,MALAGA,780
270313,MALAGA,1255
270145,MANCHESTER,795
270245,MANCHESTER,1030
270453,MANCHESTER,900
2701C1,MANTOVA,840
2703C1,MANTOVA,1135
2212013701,MANTOVA,955
2701BF,MARSELLA,685
2702BF,MARSELLA,1300
2212013801,MARSELLA,1335
2213013801,MARSELLA,1460
2701BI,MATERAZZI,910
2702BI,MATERAZZI,1360
2213013991,MATERAZZI,1085
270268,MCLAREN,785
270368,MCLAREN,1115
2701B4,MEDIA 001 CHENILLE,740
2702B4,MEDIA 001 CHENILLE,815
2703B4,MEDIA 001 CHENILLE,1095
2702BC,MEDIA 001 PU,895
2703BC,MEDIA 001 PU,1285
2702AT,MEDIA 001 VN,785
2703AT,MEDIA 001 VN,1230
2701BD,MEDIA 002 CHENILLE,670
2702BD,MEDIA 002 CHENILLE,830
2703BD,MEDIA 002 CHENILLE,1620
2701AP,MEDIA 002 VN,735
2702AP,MEDIA 002 VN,1120
2703AP,MEDIA 002 VN,1650
2701B3,MEDIA 003 PU,755
2702B3,MEDIA 003 PU,1050
2703B3,MEDIA 003 PU,1380
2701AQ,MEDIA 003 VN,715
2702AQ,MEDIA 003 VN,1280
2703AQ,MEDIA 003 VN,1200
2701B6,MEDIA 004 PU,830
2702B6,MEDIA 004 PU,1100
2703B6,MEDIA 004 PU,1420
2701B2,MEDIA 004 VN,950
2702B2,MEDIA 004 VN,1320
2703B2,MEDIA 004 VN,1050
2701B9,MEDIA 005 VN,800
2702B9,MEDIA 005 VN,1350
2703B9,MEDIA 005 VN,1280
270281,MESSI,1380
270381,MESSI,1610
2701C6,METZ,840
2702C6,METZ,910
2703C6,METZ,1270
270149,MILAN,650
270249,MILAN,770
270349,MILAN,940
270A73,MODERNO MODULAR,815
270B73,MODERNO MODULAR,1240
270256,MONACO,1150
270356,MONACO,950
270248,MUNICH,730
270348,MUNICH,930
270201,MURANO,1260
270301,MURANO,1260
270219,MUSSA,1340
270319,MUSSA,1240
2702C5,NANTES,1105
2703C5,NANTES,905
2211014101,NANTES,790
2701A7,NAPOLES,695
2702A7,NAPOLES,1380
2703A7,NAPOLES,1580
270144,NEW CASTLE,720
270244,NEW CASTLE,1320
270344,NEW CASTLE,1020
270111,NICOLE,945
270211,NICOLE,725
270311,NICOLE,1525
270125,NOA,740
270225,NOA,1250
2213014201,NOA,1650
270128,NOA TELA,785
270228,NOA TELA,1295
270328,NOA TELA,1695
2701A9,NUVA,755
2702A9,NUVA,1390
2703A9,NUVA,1390
2701BL,OPTERON,925
2702BL,OPTERON,810
2703BL,OPTERON,910
2701AA,PACIFIC,840
2702AA,PACIFIC,1065
2703AA,PACIFIC,1665
2701AM,PACIFIC VN,705
2702AM,PACIFIC VN,860
2703AM,PACIFIC VN,1460
270284,PADUA,1310
270384,PADUA,1010
270164,PAOLO,965
270264,PAOLO,1000
2213014301,PAOLO,1300
270157,PARIS,840
270257,PARIS,925
270357,PARIS,1325
2702A2,PISSANO,1215
2703A2,PISSANO,1615
270179,PRAGA,605
270279,PRAGA,945
270186,PRAGA II,740
270286,PRAGA II,1320
270386,PRAGA II,1545
2211014401,PROVENCE,665
2212014401,PROVENCE,805
2213014491,PROVENCE,1120
2701BO,QUAD,835
2702BO,QUAD,760
2703BO,QUAD,1405
2701C4,QUEBEC,880
2702C4,QUEBEC,820
2703C4,QUEBEC,1560
270189,RAUL,795
270289,RAUL,780
270389,RAUL,1020
270269,REAL,745
218310,RECLINABLE ASHLEY,1280
270216,RIZZOLI  LAZIO,920
270105,ROMA,600
270205,ROMA,740
270305,ROMA,1145
270127,SAFIRA,715
270227,SAFIRA,1250
270327,SAFIRA,1620
2706AU,SECCIONAL ALTA 001 CHENILLE,1140
2706AS,SECCIONAL ALTA 002 PU,1450
409002,SEGELL,995
2701AC,SICILIA,995
2702AC,SICILIA,1015
2703AC,SICILIA,1295
2701AK,SICILIA TS - SA,745
2702AK,SICILIA TS - SA,815
2703AK,SICILIA TS - SA,1015
270267,SPYKER,1210
270367,SPYKER,1115
270229,TEMPO,705
270329,TEMPO,1410
270274,TEMPO VINIL-EBEL,1120
270132,TERRACOTA,750
270232,TERRACOTA,1065
270332,TERRACOTA,1205
270122,TORONTO,730
270222,TORONTO,1325
270322,TORONTO,1220
270142,TOTI,815
270242,TOTI,1020
270342,TOTI,1165
2702AG,TRACOL,810
2703AG,TRACOL,1225
270187,TRENTO,985
270287,TRENTO,1025
270387,TRENTO,1420
270104,TRENZA,640
270204,TRENZA,725
270304,TRENZA,1310
2701A1,TRENZA ECONOMICO,850
2702A1,TRENZA ECONOMICO,1340
2703A1,TRENZA ECONOMICO,1325
2701AI,TRENZA ECONOMICO TS,905
2702AI,TRENZA ECONOMICO TS,940
2703AI,TRENZA ECONOMICO TS,1525
270271,VALENCIA,1135
270371,VALENCIA,940
270283,VALENCIA SD,1265
270383,VALENCIA SD,1040
270117,VANIA,755
270217,VANIA,1175
270317,VANIA,1435
2702A8,VARSOVIA,845
2703A8,VARSOVIA,1365
270121,VENECIA,950
270221,VENECIA,1210
270321,VENECIA,1575
270188,VERON,850
270288,VERON,815
270388,VERON,1545
270258,VERONA,1210
270358,VERONA,1210
2702A6,VERONA I,715
2703A6,VERONA I,915
270202,VERSO,725
270302,VERSO,1610
270180,ZANETTI,850
270280,ZANETTI,1000
270380,ZANETTI,1015
270160,ZICO,735
270260,ZICO,970
270360,ZICO,1225
270143,ZIDANE,790
270243,ZIDANE,1335
270343,ZIDANE,1500
270115,ZIENTTE,825
270215,ZIENTTE,835
270315,ZIENTTE,1370
2945000108,ACTIBIO,60
2415070102,AIR,65
276FDN,AIRCOOL,90
276EDL,AIRFRESH FIRM,100
286594,ANTIACARO,150
2865F4,ANTIMOSQUITO,50
276JDG,ANTISTRESS,200
